;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
1165.;COLL FORMIC SL;B08230831;BARCELONA;ESPANA;U1;31/12/2007;n.d.
1166.;COLO SL;B58926627;MADRID;ESPANA;NC;;n.d.
1167.;COLON 29 DONOSTIA COOPROPIETARIOS;H20057766;DONOSTIA/SAN SEBASTIAN;ESPANA;NC;;n.d.
1168.;COMERCIAL AUXILIAR DE LA SIDERURGIA MINERIA Y OBRAS PUBLICAS SA (EXTINGUIDA);A33604604;GIJON;ESPANA;U1;31/12/2006;n.d.
1169.;COMERCIAL DE HILADOS TEXTILES SA (EXTINGUIDA);A08199101;ARTES;ESPANA;U1;30/09/2013;n.d.
1170.;COMERCIAL DIVAL SA;A24004657;SAN ANDRES DEL RABANEDO;ESPANA;U1;31/12/2020;n.d.
1171.;COMERCIAL GIRBAU SA (EXTINGUIDA);A08187007;VIC;ESPANA;U1;31/12/2010;n.d.
1172.;COMERCIAL INSTALADORA SA;A07015787;PALMA;ESPANA;U1;31/12/2019;n.d.
1173.;COMPANIA ANONIMA ALAVA MERCANTIL (EXTINGUIDA);A01004266;LAUDIO/LLODIO;ESPANA;U1;31/12/2000;n.d.
1174.;COMPANIA AUXILIAR DE LA CONSTRUCCION SA (EXTINGUIDA);A33604695;GIJON;ESPANA;U1;31/12/2000;n.d.
1175.;COMPANIA AUXILIAR DE TRANSPORTES Y APARCAMIENTOS SA (EXTINGUIDA);A08193468;MADRID;ESPANA;U1;31/12/2006;n.d.
1176.;COMPAÑIA ESPAÑOLA DE VINOS SA (EXTINGUIDA);A15012388;BETANZOS;ESPANA;U1;31/12/2000;n.d.
1177.;COMPAÑIA IBERICA DE PREFABRICADOS SL;B28169795;ALCALA DE HENARES;ESPANA;U1;31/12/2021;n.d.
1178.;COMPAÑIA INDUSTRIAL DE OBRAS Y CONSTRUCCIONES SL;B08187031;BARCELONA;ESPANA;NC;;n.d.
1179.;COMPAÑIA LIRICA AFICIONADOS PEPE EIZAGA;G26015099;LOGROÑO;ESPANA;NC;;n.d.
1180.;COMPARSA ABENCERRAJES-MUCHAMIEL;G03540978;MUTXAMEL;ESPANA;NC;;n.d.
1181.;COMPARSA MASEROS;G53703641;IBI;ESPANA;NC;;n.d.
1182.;COMSE S.C. ANDALUZA;F41014879;SEVILLA;ESPANA;NC;;n.d.
1183.;COMUNIDAD DE LA CLINICA SANTA ELENA;R7900049C;MADRID;ESPANA;NC;;n.d.
1184.;COMUNIDAD DE PROPIETARIOS CALLE GENERAL MERRY Nº 4;H41432410;SEVILLA;ESPANA;NC;;n.d.
1185.;COMUNIDAD DE PROPIETARIOS CALLE ZURBANO 56 DE MADRID;H28558757;MADRID;ESPANA;NC;;n.d.
1186.;COMUNIDAD DE PROPIETARIOS CL DOCTOR CERVI Nº 2;H41075540;SEVILLA;ESPANA;NC;;n.d.
1187.;COMUNIDAD DE PROPIETARIOS CL LAGASCA N 127 MADRID;H78244555;MADRID;ESPANA;NC;;n.d.
1188.;COMUNIDAD DE PROPIETARIOS CL TRES FORQUES 139 DE VALENCIA;H46799565;VALENCIA;ESPANA;NC;;n.d.
1189.;COMUNIDAD DE PROPIETARIOS CONDE CIFUENTES 31 DE GRANADA;H18050864;GRANADA;ESPANA;NC;;n.d.
1190.;COMUNIDAD DE PROPIETARIOS DE FINCAS MINGONA Y MONTERA;H10011104;MALPARTIDA DE PLASENCIA;ESPANA;NC;;n.d.
1191.;COMUNIDAD DE PROPIETARIOS DE LA CL CALELLA 1 DE BARCELONA;H59703967;BARCELONA;ESPANA;NC;;n.d.
1192.;COMUNIDAD DE PROPIETARIOS DE LA CL CIENFUEGOS 4 DE BARCELONA;H59185686;BARCELONA;ESPANA;NC;;n.d.
1193.;COMUNIDAD DE PROPIETARIOS DEL EDIFICIO TORREMAR DE LLORET DE MAR;E17127036;LLORET DE MAR;ESPANA;NC;;n.d.
1194.;COMUNIDAD DE PROPIETARIOS EDIF CAJA DE AHORROS EN CALLE PLUS ULTRA NUM 4 DE HUELVA;H21106612;HUELVA;ESPANA;NC;;n.d.
1195.;COMUNIDAD DE PROPIETARIOS EDIFICIO SEIMAR CL BERLIN 1 DE BENIDORM;H03282969;BENIDORM;ESPANA;NC;;n.d.
1196.;COMUNIDAD DE PROPIETARIOS LA RONDA NUM 5 DE CASTRO URDIALES;H39057062;CASTRO-URDIALES;ESPANA;NC;;n.d.
1197.;COMUNIDAD DE PROPIETARIOS SAN ANTONIO 1 DE CARCAIXENT;H46771424;CARCAIXENT;ESPANA;NC;;n.d.
1198.;COMUNIDAD DE PROPIETARIOS VILLARROEL N 140;H08570087;BARCELONA;ESPANA;NC;;n.d.
1199.;COMUNIDAD DE REGANTES DE LOS LLANOS DE PINA DE EBRO ZARAGOZA;G50085067;PINA DE EBRO;ESPANA;NC;;n.d.
1200.;COMUNIDAD DE REGANTES EMBALSE DEL BORBOLLON Y RIVERA DE GATA;Q1067001F;MORALEJA;ESPANA;NC;;n.d.
1201.;COMUNIDAD DE REGANTES POZO DE SAN FRANCISCO DE PICASENT;G46284220;PICASSENT;ESPANA;NC;;n.d.
1202.;COMUNIDAD INMACULADA PROVINCIA DE ESPAÑA COMPAÑIA DE JESUS;R0300028H;ALICANTE/ALACANT;ESPANA;NC;;n.d.
1203.;COMUNIDAD PROPIETARIA DE LA PLAZA DE TOROS DE TOLEDO;H45044682;TOLEDO;ESPANA;NC;;n.d.
1204.;COMUNITAT PROPIETARIS AVDA SARRIA 138-140;H08495566;BARCELONA;ESPANA;NC;;n.d.
1205.;CONAGRA INTERNATIONAL SA (EXTINGUIDA);A28157469;ALCALA DE HENARES;ESPANA;U1;31/03/2019;n.d.
1206.;CONHICA SA (EXTINGUIDA);A28153310;MADRID;ESPANA;U1;31/12/2000;n.d.
1207.;CONSORCIO DE LA INSTITUCION FERIAL DE CASTILLA Y LEON;V47016985;VALLADOLID;ESPANA;NC;;n.d.
1208.;CONSTRUCCIONES GRAN CANARIA SL;B35006014;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2019;n.d.
1209.;CONSTRUCCIONES MERICAECHEVARRIA SA;A28135689;MADRID;ESPANA;U1;31/12/2017;n.d.
1210.;CONSTRUCCIONES METALICAS MONTORO SL;B08195596;SANT ANDREU DE LA BARCA;ESPANA;U1;31/12/2019;n.d.
1211.;CONSTRUCCIONES ROCA SL (EXTINGUIDA);B28151330;MADRID;ESPANA;U1;31/12/2000;n.d.
1212.;CONSTRUCCIONES VIVAS Y MARTIN SA. (EXTINGUIDA);A28148393;MADRID;ESPANA;U1;31/12/2002;n.d.
1213.;CONSTRUCTORA LEONESA SA;A24004442;OVIEDO;ESPANA;U1;31/12/2021;n.d.
1214.;CONSULADO DEL JAPON EN LAS PALMAS;N7321056I;LAS PALMAS DE GRAN CANARIA;ESPANA;NC;;n.d.
1215.;CONTERRA S.L.(EXTINGUIDA);B28148401;RASCAFRIA;ESPANA;U1;31/12/2002;n.d.
1216.;COOP AGRICOLA DE ARNES S.C.C.L.;F43014067;ARNES;ESPANA;NC;;n.d.
1217.;COOP AGRICOLA DE MOGAN;F35006188;MOGAN;ESPANA;NC;;n.d.
1218.;COOP AGRICOLA EL CASTILLEJO;F04002457;GADOR;ESPANA;NC;;n.d.
1219.;COOP AGRICOLA NTRA SRA DE LA SALUD SECCION DE CREDITO SDAD COOP ANDALUZA;F14013148;CASTRO DEL RIO;ESPANA;NC;;n.d.
1220.;COOP AGRICOLA NUESTRA SEÑORA DE LA SALUD S.C. ANDALUZA;F14013130;CASTRO DEL RIO;ESPANA;NC;;n.d.
1221.;COOP AGRICOLA Y CAJA RURAL SAN SEBASTIAN;F18005686;CANILES;ESPANA;NC;;n.d.
1222.;COOP DE LABRADORES Y GANADEROS VIRGEN DE GRACIA COOP V;F03021375;GORGA;ESPANA;NC;;n.d.
1223.;COOP DE VIVIENDAS PARA AGENTES COMERCIALES EMPLEADOS FAMILIARES Y AFECTIVOS SECCION F COPERATIVA VALENCIANA;F46028346;VALENCIA;ESPANA;NC;;n.d.
1224.;COOP DEL CAMPO SAN ISIDRO DE CESPEDOSA DE TORMES;F37006012;CESPEDOSA DE TORMES;ESPANA;NC;;n.d.
1225.;COOP DEL CAMPO SAN MIGUEL DE PUENTEAREAS;F36003192;PONTEAREAS;ESPANA;NC;;n.d.
1226.;COOP FERROVIARIA DE VIVIENDAS SAN FRANCISCO DE ASIS;F41056102;SEVILLA;ESPANA;NC;;n.d.
1227.;COOP FRUTICOLA SAN BARTOLOME APOSTOL;F22003719;ALTORRICON;ESPANA;NC;;n.d.
1228.;COOP OBRERA DE LA CONFECCION JUAN XXIII;F37006715;MACOTERA;ESPANA;NC;;n.d.
1229.;COOP OBRERA SAN MIGUEL ARCANGEL;F37005030;ALDEARRODRIGO;ESPANA;NC;;n.d.
1230.;COOP OLIVARERA NTRA SEÑORA DE ARACELI S.C. ANDALUZA;F14013221;LUCENA;ESPANA;NC;;n.d.
1231.;COOP OLIVARERA SAN JOSE S.C. ANDALUZA;F14012900;LUCENA;ESPANA;NC;;n.d.
1232.;COOP VALENCIANA AGRICOLA VIRGEN DEL REMEDIO;F46023990;ALBAIDA;ESPANA;U1;30/09/2012;n.d.
1233.;COOP VITICULTORES DE LA VEGA COOP V;F46031670;REQUENA;ESPANA;NC;;n.d.
1234.;COOP VITIVINICOLA MANZANILLERA;F21006622;MANZANILLA;ESPANA;NC;;n.d.
1235.;COOPERATIVA DE CONSUMO CIUDAD COOPERATIVA SOC. COOP. CATALANA LIMITADA;F08197832;SANT BOI DE LLOBREGAT;ESPANA;NC;;n.d.
1236.;CORAL SANTA CECILIA;G20135315;DONOSTIA/SAN SEBASTIAN;ESPANA;NC;;n.d.
1237.;CORO AMETSA SOCIEDAD CULTURAL;G20069118;IRUN;ESPANA;NC;;n.d.
1238.;CORPORACION INDUSTRIAL CATALANA SA (EN LIQUIDACION);A08191660;BARCELONA;ESPANA;U1;31/12/2003;n.d.
1239.;CPEIP GABRIEL VALENTIN CASAMAYOR;S3199219A;AIBAR/OIBAR;ESPANA;NC;;n.d.
1240.;CRISTALERIA OLIVER, SA;A07015969;MARRATXI;ESPANA;U1;31/12/2020;n.d.
1241.;DATA SA;A28142529;MADRID;ESPANA;NC;;n.d.
1242.;DEKAN SA;A28153807;MADRID;ESPANA;U1;31/12/2001;n.d.
1243.;DIEGO ISABEL JORGE Y ANITA SA;A08757056;SANT MARTI SARROCA;ESPANA;U1;31/12/2014;n.d.
1244.;DISTRIBUIDORA DE ALUMINIO S.L.;B28142578;ARGANDA DEL REY;ESPANA;NC;;n.d.
1245.;DREIKEHL SA;A08195083;BARCELONA;ESPANA;NC;;n.d.
1246.;EDIFICACIONES CIMER, SA;A28164713;MADRID;ESPANA;U1;31/12/2017;n.d.
1247.;EDIFICIOS AL SA;A28152254;MADRID;ESPANA;U1;31/12/2019;n.d.
1248.;EDIFICIOS BOLIVAR SA (EXTINGUIDA);A28169670;MADRID;ESPANA;U1;31/12/2000;n.d.
1249.;EDINCO SOCIEDAD DE ESTUDIOS E INVERSIONES SA;A28242865;MADRID;ESPANA;U1;31/12/2011;n.d.
1250.;EDITORIAL LUIS VIVES MARISTAS HERMANOS PROV NORTE;R5000274J;ZARAGOZA;ESPANA;NC;;n.d.
1251.;EL BOSQUETO SA;A46030748;VALENCIA;ESPANA;U1;31/12/2020;n.d.
1252.;EL FORO CIVICO CULTURAL;G28669935;POZUELO DE ALARCON;ESPANA;NC;;n.d.
1253.;ENTIDAD DE PREVISION SOCIAL VOLUNTARIA DE EMPLEO ALEJANDRO ECHEVARRIA.;V01014471;VITORIA-GASTEIZ;ESPANA;NC;;n.d.
1254.;ERNESTO Y LETE GOMEZ-CUEVA FRANCISCO JAVIER IRAZABAL ABECIA;E09054503;PAMPLONA/IRUÑA;ESPANA;NC;;n.d.
1255.;ESBART CATALAN DE DANZANTES;G58348806;BARCELONA;ESPANA;NC;;n.d.
1256.;ESCUELA PROFESIONAL OTXARKOAGA;R4800614B;BILBAO;ESPANA;NC;;n.d.
1257.;ESSA POLINYA S.A. (EXTINGUIDA);A08188773;PALAU-SOLITA I PLEGAMANS;ESPANA;U1;31/12/2006;n.d.
1258.;ESTACION DE SERVICIO LA BRUJULA SL;B28144939;MONASTERIO DE RODILLA;ESPANA;U1;31/12/2021;n.d.
1259.;ESTEBAN Y COMPANIA SOCIEDAD LIMITADA.;B41014762;SEVILLA;ESPANA;U1;31/12/2006;n.d.
1260.;EUSKAL BILLERA SDAD BENEFICO RECREATIVA;G20093902;DONOSTIA/SAN SEBASTIAN;ESPANA;NC;;n.d.
1261.;EXPLORACION MINERA INTERNACIONAL ESPAÑA SA (EXTINGUIDA);A28160224;MUTILOA;ESPANA;U1;31/12/2008;n.d.
1262.;EXPLORACIONES MINERAS DEL CANTABRICO SL;B28371656;TAPIA DE CASARIEGO;ESPANA;U1;31/12/2021;n.d.
1263.;FABRICANTES CONSERVEROS REUNIDOS SA;A36604734;PONTEVEDRA;ESPANA;U1;31/12/2016;n.d.
1264.;FALLA SAN RAFAEL-ANTON MARTIN;G46842605;VALENCIA;ESPANA;NC;;n.d.
1265.;FASSNIDGE SL;B07014806;POLLENÇA;ESPANA;U1;31/12/2016;n.d.
1266.;FEDERACIO DE CORS DE CLAVE DE BARCELONA;G58083551;BARCELONA;ESPANA;NC;;n.d.
1267.;FEHLMANN ESPANA SA (EXTINGUIDA);A28177756;MADRID;ESPANA;U1;31/12/2001;n.d.
1268.;FENOBAR SA (EXTINGUIDA);A28151397;MADRID;ESPANA;U1;31/12/2000;n.d.
1269.;FINESPA SA  (EXTINGUIDA);A28142941;MADRID;ESPANA;U1;31/12/2016;n.d.
1270.;FOEXCA SA;A08189078;BARCELONA;ESPANA;U1;31/12/2020;n.d.
1271.;FOMENT MARTINENC;G08917635;BARCELONA;ESPANA;NC;;n.d.
1272.;FOMENTO Y DISTRIBUCION DE MATERIAL ELECTRONICO SL;B28142966;MAJADAHONDA;ESPANA;U1;31/12/2001;n.d.
1273.;FONCOR SA;A08195729;BARCELONA;ESPANA;U1;31/12/2015;n.d.
1274.;FRIGORIFICOS ALCIRA SA;A46031555;ALDAIA;ESPANA;U1;31/12/2014;n.d.
1275.;FRUTICOLA MAS MARTI SL (EXTINGUIDA);B17013160;L'ESCALA;ESPANA;U1;31/12/2003;n.d.
1276.;FUENTES COLORADAS SL;B46030664;VALENCIA;ESPANA;U1;31/12/2021;n.d.
1277.;FUNDACIO AMPANS;G08444671;MANRESA;ESPANA;NC;;n.d.
1278.;FUNDACIO ORFEO GRACIENC;G58014481;BARCELONA;ESPANA;NC;;n.d.
1279.;FUNDACIO SANT JOSEP ORIOL RESIDENCIA SACERDOTAL SAN JOSE ORIOL;R0800661A;BARCELONA;ESPANA;NC;;n.d.
1280.;FUNDACION ANGELA LOPEZ DE LA LLANA;G16007676;PRIEGO;ESPANA;NC;;n.d.
1281.;FUNDACION BENEFICO DOCENTE DE LA ESCUELA SUPERIOR DE CERVEZA Y MALTA;G28213106;ALCALA DE HENARES;ESPANA;NC;;n.d.
1282.;FUNDACION BENEFICO PARTICULAR HOSPITAL SAN JUAN DE DIOS DE LUCENA;G14222525;LUCENA;ESPANA;NC;;n.d.
1283.;FUNDACION CANDIDO DE ITURRIAGA Y MARIA DAÑOBEITIA;G48080261;LOIU;ESPANA;NC;;n.d.
1284.;FUNDACION COMUNIDAD VALENCIANA FORTUNY I ALBORS;G46098554;VALENCIA;ESPANA;NC;;n.d.
1285.;FUNDACION DIOCESANAS JESUS OBRERO FUNDAZIOA;G01033547;VITORIA-GASTEIZ;ESPANA;NC;;n.d.
1286.;FUNDACION FOESSA;G28218501;MADRID;ESPANA;NC;;n.d.
1287.;FUNDACION JUAN DE DIOS GIMENEZ;G14058838;RUTE;ESPANA;NC;;n.d.
1288.;FUNDACION MARCELINO BOTIN S SAUTUOLA Y LOPEZ;G39013164;SANTANDER;ESPANA;NC;;n.d.
1289.;FUNDACION ROSALIA DE CASTRO;G15040850;PADRON;ESPANA;NC;;n.d.
1290.;FUNDACION VASCA PARA LA INNOVACION SOCIO;G48111488;ERMUA;ESPANA;NC;;n.d.
1291.;FUNDOVEL SA;A08205544;ALMONTE;ESPANA;U1;31/12/2016;n.d.
1292.;GALERIAS MELIAN SL (EXTINGUIDA);B35006352;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2005;n.d.
1293.;GALICIA DUCAL SL  (EXTINGUIDA);B27002633;PALMA;ESPANA;U1;31/12/2013;n.d.
1294.;GENERAL DE ACEROS Y SIDERURGICA SL (EXTINGUIDA);B25006776;LLEIDA;ESPANA;U1;31/12/2010;n.d.
1295.;GEYKO SL (EXTINGUIDA);B11603784;JEREZ DE LA FRONTERA;ESPANA;U1;31/12/2005;n.d.
1296.;GONZALEZ FIERRO SA (EN LIQUIDACION);A24004426;ONZONILLA;ESPANA;U1;31/12/2020;n.d.
1297.;GORABIDE ASOCIACION VIZCAINA EN FAVOR DE;G48078380;BILBAO;ESPANA;NC;;n.d.
1298.;GRAFICAS SARCO S.C.;J22153886;SARIÑENA;ESPANA;NC;;n.d.
1299.;GRATACOS SA;A08189847;SANTA COLOMA DE GRAMENET;ESPANA;U1;31/12/2001;n.d.
1300.;GREFA S.L. (EXTINGUIDA);B07014723;EIVISSA;ESPANA;U1;31/12/2000;n.d.
1301.;GREIF INVESTMENTS SL;B08189839;MARTORELL;ESPANA;U1;31/10/2017;n.d.
1302.;GRUPO BANCAJA CENTRO DE ESTUDIOS SA (EXTINGUIDA);A46029757;VALENCIA;ESPANA;U1;31/12/2012;n.d.
1303.;GRUPO BROTONS SL;B03017597;IBI;ESPANA;U1;31/12/2021;n.d.
1304.;GRUPO FILATELICO Y NUMISMATICO DE GIJON;G33680984;GIJON;ESPANA;NC;;n.d.
1305.;GUIPUZCOANA DE EDIFICIOS SOCIALES SA;A20028239;DONOSTIA/SAN SEBASTIAN;ESPANA;U1;31/12/2018;n.d.
1306.;GURE KAYOLA SOCIEDAD RECREATIVA;G20321014;TOLOSA;ESPANA;NC;;n.d.
1307.;GURE TXOKOA SOCIEDAD RECREATIVA;G20049821;ZESTOA;ESPANA;NC;;n.d.
1308.;HERMANDAD DE N PADRE JESUS DEL GRAN PODER;R4100121E;SEVILLA;ESPANA;NC;;n.d.
1309.;HERMANOS RUIZ JIMENEZ S.C.P.;J14318406;CORDOBA;ESPANA;NC;;n.d.
1310.;HERMANOS SALAS PRAVES C.B.;E18052787;GRANADA;ESPANA;NC;;n.d.
1311.;HERMANOS TENIAS LONGAS CB;E50143437;EJEA DE LOS CABALLEROS;ESPANA;NC;;n.d.
1312.;HERNANI CLUB DE RUGBY;G20155123;HERNANI;ESPANA;NC;;n.d.
1313.;HOGAR DOLORES SOPEÑA;G28384030;MADRID;ESPANA;NC;;n.d.
1314.;HOGAR ESCUELA DE SANT BULT DE VALENCIA;G46264347;VALENCIA;ESPANA;NC;;n.d.
1315.;HOGAR MANCHEGO CASTILLA LA MANCHA;G46065488;VALENCIA;ESPANA;NC;;n.d.
1316.;HONEYWELL AFTERMARKET EUROPE, SA;A31029994;MADRID;ESPANA;U2;31/12/2021;n.d.
1317.;HORMIGONES PREPARADOS S.A. (EXTINGUIDA);A28163475;MADRID;ESPANA;U1;31/12/2008;n.d.
1318.;HOSPITAL VIRGEN DE LA ARRIXACA DE MURCIA INSALUD;Q3069004D;MURCIA;ESPANA;NC;;n.d.
1319.;HOTEL ROVIRA SA;A17010901;TOSSA DE MAR;ESPANA;U1;31/12/2021;n.d.
1320.;HOTEL TIVOLI SL (EXTINGUIDA);B07028343;PALMA;ESPANA;U1;31/12/2009;n.d.
1321.;I.E.S. CARMEN MARTIN GAITE;S2800021D;NAVALCARNERO;ESPANA;NC;;n.d.
1322.;IBELSA COMPANIA INMOBILIARIA S.L.;B28172260;MADRID;ESPANA;U1;31/12/2020;n.d.
1323.;IBERSUIZAS PARTICIPADAS SA (EXTINGUIDA);A46039129;MADRID;ESPANA;U1;31/12/2017;n.d.
1324.;IBIZA NUEVA SA  (EXTINGUIDA);A07015233;MADRID;ESPANA;U1;31/12/2011;n.d.
1325.;IDEA TECNICA SA (EXTINGUIDA);A08186447;BARCELONA;ESPANA;U1;17/09/2003;n.d.
1326.;IMARA SA;A28136133;MADRID;ESPANA;U1;31/12/2003;n.d.
1327.;IMAZ HERMANOS SL (EXTINGUIDA);B31013170;ETXARRI-ARANATZ;ESPANA;U1;31/12/2014;n.d.
1328.;IMPORTADORA DE COSMETICOS SA (EXTINGUIDA);A08185878;BARCELONA;ESPANA;U1;31/12/2002;n.d.
1329.;IMTE SOCIEDAD ANONIMA (EN LIQUIDACION);A28153658;POZUELO DE ALARCON;ESPANA;U1;31/08/2016;n.d.
1330.;INDUNARES;G28716074;MADRID;ESPANA;NC;;n.d.
1331.;INDUSTRIAL Y URBANIZADORA S.L.(EXTINGUIDA);B33008525;OVIEDO;ESPANA;U1;31/12/2005;n.d.
1332.;INDUSTRIAS MECANICA DE PRECISION Y PLASTICO SA  (EXTINGUIDA);A29009008;MALAGA;ESPANA;U1;31/12/2015;n.d.
1333.;INDUSTRIAS REUNIDAS SEGOVIANAS SA;A40001901;MADRID;ESPANA;U1;31/12/2012;n.d.
1334.;INGENIERIA DE INSTALACIONES MINERAS E INDUSTRIALES SA (EXTINGUIDA);A28148765;MADRID;ESPANA;U1;31/12/2000;n.d.
1335.;INICIATIVAS NAVARRA SA;A31013527;MADRID;ESPANA;U1;31/12/2018;n.d.
1336.;INMO NOU SL;B07028285;PALMA;ESPANA;U1;31/12/2015;n.d.
1337.;INMOBILIARIA AULENCIA SL;B28281723;MADRID;ESPANA;U1;31/12/2020;n.d.
1338.;INMOBILIARIA BOLUETA SOCIEDAD LIMITADA.;B48045181;BILBAO;ESPANA;U1;31/12/2021;n.d.
1339.;INMOBILIARIA CALA SALADA SL;B28163574;MADRID;ESPANA;U1;31/12/2021;n.d.
1340.;INMOBILIARIA COSLADA SA;A28156941;MADRID;ESPANA;U1;31/12/2015;n.d.
1341.;INMOBILIARIA CUESTA DE LOS ROSALES SA;A28996387;MADRID;ESPANA;U1;31/12/2016;n.d.
1342.;INMOBILIARIA DURANGO SOCIEDAD LIMITADA.(EXTINGUIDA);B48044606;DURANGO;ESPANA;U1;30/09/2006;n.d.
1343.;INMOBILIARIA GRANADABAN SA (EXTINGUIDA);A18005769;GRANADA;ESPANA;U1;31/12/2003;n.d.
1344.;INMOBILIARIA ITURRIAGA SA (EXTINGUIDA);A48042238;BARRIKA;ESPANA;U1;31/12/2002;n.d.
1345.;INMOBILIARIA MONTEMOLIN SL (EXTINGUIDA);B50013408;ZARAGOZA;ESPANA;U1;31/12/2005;n.d.
1346.;INMOBILIARIA POPULAR CASABLANCA SA  (EXTINGUIDA);A35008150;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2014;n.d.
1347.;INMOBILIARIA SANTA ANA SL;B41013970;DOS HERMANAS;ESPANA;U1;31/12/2010;n.d.
1348.;INMOBILIARIA SANTA ENGRACIA SA;A20027744;IRUN;ESPANA;U1;31/12/2021;n.d.
1349.;INSTITUT DE FORMACIO PROFESSIONAL ESCOLA D HOTELERIA I SERVEIS SANT NARCIS GENERALITAT DE CATALUNYA;Q6755263H;GIRONA;ESPANA;NC;;n.d.
1350.;INSTITUTO DE ESTUDIOS POLITICOS PARA AMERICA LATINA Y AFRICA ASOCIACION CIVIL;G28495760;MADRID;ESPANA;NC;;n.d.
1351.;INSTITUTO ESPAÑOL DE ANALISTAS FINANCIEROS;G28204667;MADRID;ESPANA;NC;;n.d.
1352.;INTERNACIONAL DE INGENIERIA S.A. (EXTINGUIDA);A28136463;MADRID;ESPANA;U1;31/12/2020;n.d.
1353.;INVERSION CONSTRUCCIONES REUNIDAS SA (EN LIQUIDACION);A33604570;GIJON;ESPANA;U1;31/12/2018;n.d.
1354.;INVERSIONES BARREIRO ESCAURIAZA SOCIEDAD LIMITADA;B48041073;GETXO;ESPANA;U1;31/12/2006;n.d.
1355.;INVERSIONES FINANCIERAS DE URBANIZACION Y CONSTRUCCION SA;A28184422;MADRID;ESPANA;NC;;n.d.
1356.;INVERSIONES Y PEAJES SL;B28164135;ALCOBENDAS;ESPANA;U1;31/12/2019;n.d.
1357.;INVERSIONES Y PROMOCIONES DE LA EDIFICACION SOCIEDAD ANONIMA (EXTINGUIDA);A07014541;BILBAO;ESPANA;U1;31/12/2010;n.d.
1358.;INVERSORA MALAGUEÑA SA  (EXTINGUIDA);A29009198;MALAGA;ESPANA;U1;31/12/2003;n.d.
1359.;INVESTIGACION E INGENIERIA SA;A30010151;MURCIA;ESPANA;U1;31/12/2009;n.d.
1360.;IRAETA GOICOECHEA M DOLORES C.B.;E20114583;TOLOSA;ESPANA;NC;;n.d.
1361.;ITXAS GAIN SOCIEDAD RECREATIVA;G20064010;DONOSTIA/SAN SEBASTIAN;ESPANA;NC;;n.d.
1362.;JANDIMAR SL;B80482938;MADRID;ESPANA;U1;31/12/2018;n.d.
1363.;JOAQUIN JULIO MIGUEL Y SATUR NUIN ZUASTI;E31062060;BERRIOPLANO/BERRIOBEITI;ESPANA;NC;;n.d.
1364.;JOLAN SL.(EXTINGUIDA);B28139137;MADRID;ESPANA;U1;31/12/2001;n.d.
1365.;JOSE M ALAMEDA BELTRAN S.C.;J09004052;VILLALBILLA DE BURGOS;ESPANA;NC;;n.d.
1366.;JOVE CAMBRA DE BARCELONA;G60633542;BARCELONA;ESPANA;NC;;n.d.
1367.;JUAN BLANQUE SL (EXTINGUIDA);B08194466;BARCELONA;ESPANA;U1;31/12/2012;n.d.
1368.;JUNTA ADMINISTRATIVA CG SAN MARTIN LOINA;G20047106;BEASAIN;ESPANA;NC;;n.d.
1369.;JUNTA DE COMPENSACION DE LA COLONIA PARQUE;V28352698;BOADILLA DEL MONTE;ESPANA;NC;;n.d.
1370.;JUZGADO DE DISTRITO DE PLASENCIA;S1013015A;PLASENCIA;ESPANA;NC;;n.d.
1371.;KALENDER FILMS INTERNATIONAL SL (EN LIQUIDACION);B28186898;MADRID;ESPANA;U1;31/12/2017;n.d.
1372.;KK SPAIN JUNE 2018 S.A.;A08185050;SANT QUIRZE DEL VALLES;ESPANA;U1;31/12/2021;n.d.
1373.;KRESALA KULTUR ELKARTEA;G48237671;ONDARROA;ESPANA;NC;;n.d.
1374.;LA FLOR DE LA PALMA TEIANENCA;G58533431;TEIA;ESPANA;NC;;n.d.
1375.;LABORDA DOMINGUEZ MARIA Y HUERTA QUINTANA GLORIA C.B.;E78321304;MADRID;ESPANA;NC;;n.d.
1376.;LARREA SC;J01183151;AMURRIO;ESPANA;NC;;n.d.
1377.;LAS LOMAS SA (EXTINGUIDA);A28259588;MADRID;ESPANA;U1;31/12/2000;n.d.
1378.;LEAR SA (EN LIQUIDACION);A28149045;MADRID;ESPANA;U1;31/12/2000;n.d.
1379.;LICEO CASINO VILAGARCIA;G36010577;VILAGARCIA DE AROUSA;ESPANA;NC;;n.d.
1380.;LICEO MARITIMO DE BOUZAS;G36613081;VIGO;ESPANA;NC;;n.d.
1381.;LIRA I CASINO CARCAIXENTI SOCIETAT MUSICAL I RECREATIVA;G46174405;CARCAIXENT;ESPANA;NC;;n.d.
1382.;LIRA ROQUETENSE;G43016427;ROQUETES;ESPANA;NC;;n.d.
1383.;LLIERCA S. L.(EXTINGUIDA);B17010620;SANT JAUME DE LLIERCA;ESPANA;U1;31/12/2004;n.d.
1384.;MAB INDUSTRIAL SL (EXTINGUIDA);B08194276;BARCELONA;ESPANA;U1;31/12/2012;n.d.
