;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
242.;EDIFICIOS BARCELONA SA (EXTINGUIDA);A08324584;BARCELONA;ESPANA;U1;31/12/2009;12.061
243.;PESCADOS AMARO GONZALEZ SA (EN LIQUIDACION);A03036373;ALICANTE/ALACANT;ESPANA;U1;31/12/2019;12.048
244.;JUANJO SOCIEDAD DE RESPONSABILIDAD LIMITADA. (EN LIQUIDACION);B11606647;ARCOS DE LA FRONTERA;ESPANA;U1;31/12/2007;11.969
245.;MABRIK S.A.U.;A08319782;BARBERA DEL VALLES;ESPANA;U1;31/12/2020;11.934
246.;GEOTECNICA DEL SUR SA;A18011817;PELIGROS;ESPANA;U1;31/12/2021;11.869
247.;G LAMADRID SA;A08321184;BARCELONA;ESPANA;U1;31/12/2021;11.865
248.;SAEQUIM ESPECIALIDADES SLU;B08310203;BARCELONA;ESPANA;U1;31/12/2021;11.827
249.;COMERCIAL ELECTRICA ONUBENSE SA;A21007562;HUELVA;ESPANA;U1;31/12/2018;11.713
250.;TECNICAS DE ANCLAJE SA (EXTINGUIDA);A35020395;VILADECANS;ESPANA;U1;31/12/2012;11.662
251.;TAM MOTOR SA  (EXTINGUIDA);A28303667;COSLADA;ESPANA;U1;31/12/2010;11.627
252.;INDUSTRIAS LEBLAN SL;B50029263;LA PUEBLA DE ALFINDEN;ESPANA;U1;31/12/2021;11.534
253.;EDIBLE CASINGS SL;B17020884;RIPOLL;ESPANA;U1;31/12/2020;11.481
254.;SODE, SA;A20038907;ASTEASU;ESPANA;U1;31/12/2021;11.420
255.;HIJO DE PASCUAL MARTINEZ SALA SOCIEDAD ANONIMA (EXTINGUIDA);A46067104;RIBA-ROJA DE TURIA;ESPANA;U1;31/12/2007;11.298
256.;HERSILL SL;B28309581;MOSTOLES;ESPANA;U1;31/12/2021;11.291
257.;VASCONGADA DE EDIFICACIONES SA (EXTINGUIDA);A03037066;VITORIA-GASTEIZ;ESPANA;U1;31/12/2003;11.261
258.;RAMILO SL;B36602878;VIGO;ESPANA;U1;31/12/2020;11.199
259.;INVER CANARY SA (EXTINGUIDA);A35021328;FUERTEVENTURA;ESPANA;U1;31/12/2000;11.054
260.;GONVADOR SL;B48066419;ZAMUDIO;ESPANA;U1;31/12/2020;11.046
261.;PALCARSA SL;B24009318;SAN JUSTO DE LA VEGA;ESPANA;U1;31/12/2020;11.006
262.;TERREAL ESPAÑA DE CERAMICAS SA;A28326569;LA PERA;ESPANA;U1;31/12/2021;10.970
263.;MACRO LIBROS S.A. (EXTINGUIDA);A28310696;VALLADOLID;ESPANA;U1;31/12/2007;10.912
264.;IMCO PROCESS&PACKAGING SA.;A08303331;LOGROÑO;ESPANA;U1;31/12/2021;10.907
265.;SUPERFICIES DECORADAS SA;A46068318;VALENCIA;ESPANA;U1;31/12/2021;10.858
266.;EAR SOCIEDAD LIMITADA (EXTINGUIDA);B28313468;MADRID;ESPANA;U1;31/12/2017;10.736
267.;ARCOR SL;B24009284;MADRID;ESPANA;U1;31/12/2020;10.679
268.;COREANA DE AUTOMOVILES ISLEÑOS SA (EXTINGUIDA);A38011300;SAN CRISTOBAL DE LA LAGUNA;ESPANA;U1;31/12/2000;10.670
269.;ARMUÑO SL.;B41031980;SEVILLA;ESPANA;U1;31/12/2021;10.579
270.;HERMANOS LOPEZ LLORET SA;A03012978;LA VILLAJOYOSA/VILA JOIOSA;ESPANA;U1;31/12/2021;10.173
271.;TABLEROS MITAM S.A. (EXTINGUIDA);A46058566;ALCASSER;ESPANA;U1;31/12/2005;10.118
272.;ABAL CONSTRUCCIONES Y OBRAS S.L. (EXTINGUIDA);B01008531;VITORIA-GASTEIZ;ESPANA;U1;31/12/2005;10.105
273.;HIJES SL;B28324523;VILLANUEVA DE LA CAÑADA;ESPANA;U1;31/12/2021;10.098
274.;DISTRIBUIDORA MADERERA SA (EXTINGUIDA);A08332397;GAVA;ESPANA;U1;31/12/2007;10.085
275.;AGUAS DE VILAFLOR SOCIEDAD ANONIMA;A38010856;SANTA CRUZ DE TENERIFE;ESPANA;U1;31/12/2021;10.046
276.;ARANSA CONSTRUCCION Y OBRA CIVIL SA;A26011486;LOGROÑO;ESPANA;U1;31/12/2021;9.871
277.;TALLERES EUROPA SL (EXTINGUIDA);B46051926;ALZIRA;ESPANA;U1;31/12/2006;9.800
278.;FERROCAR SL;B15020548;SANTA COMBA;ESPANA;U1;31/12/2021;9.792
279.;BODEGAS ALCARDET NUESTRA SEÑORA DEL PILAR S.C. DE C-LM;F45009461;VILLANUEVA DE ALCARDETE;ESPANA;U1;31/12/2016;9.773
280.;CLIME SA;A08322067;SALLENT;ESPANA;U1;31/12/2021;9.577
281.;COOPER CROUSE HINDS SAU.;A08304180;TERRASSA;ESPANA;U1;31/12/2020;9.354
282.;SALPE SA;A08329039;SANT ANDREU DE LA BARCA;ESPANA;U1;31/12/2020;9.328
283.;OPERON SA;A50029404;CUARTE DE HUERVA;ESPANA;U1;31/12/2021;9.320
284.;EMBALAPLAS SA (EXTINGUIDA);A48065304;SOPELANA;ESPANA;U1;31/12/2001;9.310
285.;FORMIGONS GIRONA SOCIETAT ANONIMA;A17020124;QUART;ESPANA;U1;31/12/2021;9.297
286.;ANTONIO PERELLO SL;B07034416;MARRATXI;ESPANA;U2;31/12/2020;9.214
287.;INTEMPER ESPAÑOLA SL  (EXTINGUIDA);B28307536;COLMENAR VIEJO;ESPANA;U1;31/12/2010;9.194
288.;AESGA ACEROS ESPECIALES SA (EXTINGUIDA);A33608316;GETAFE;ESPANA;U1;31/12/2009;9.186
289.;THUNE EUREKA SA.;A28325264;VILAGARCIA DE AROUSA;ESPANA;U1;31/12/2021;9.109
290.;SERVICIOS TRANSPORTES Y COMERCIO SA;A03063344;ALICANTE/ALACANT;ESPANA;U1;31/12/2020;9.079
291.;SEDUNION SA (EXTINGUIDA);A08105173;MOLLET DEL VALLES;ESPANA;U1;30/06/2000;9.077
292.;GUITART S.L. (EXTINGUIDA);B08312282;IGUALADA;ESPANA;U1;31/12/2000;9.050
293.;HURTADO MUEBLES Y DECORACION SA (EXTINGUIDA);A46068029;VALENCIA;ESPANA;U1;31/12/2007;9.035
294.;MATIMEX, SA;A12015848;ALMASSORA;ESPANA;U1;31/12/2021;9.028
295.;FLAVOR SA (EXTINGUIDA);A58367244;BARCELONA;ESPANA;U1;31/12/2003;8.959
296.;FOMENTO DE CONSTRUCCIONES Y SERVICIOS SOCIEDAD ANONIMA (EXTINGUIDA);A12015566;CASTELLON;ESPANA;U1;31/12/2011;8.944
297.;MANUFACTURAS DEPORTIVAS VIPER SA;A08331969;MADRID;ESPANA;U1;31/12/2021;8.756
298.;BOCATTA 2000 SA (EXTINGUIDA);A08323289;BARCELONA;ESPANA;U1;31/08/2000;8.676
299.;GALERIAS WEHBE SL;B38011185;SAN CRISTOBAL DE LA LAGUNA;ESPANA;U1;31/12/2021;8.661
300.;SANEAMIENTOS JOSE LUIS RODRIGUEZ SA;A28308997;ALCORCON;ESPANA;U1;31/12/2020;8.624
301.;LEGUMBRES KOIFER SL (EXTINGUIDA);B24009565;CHOZAS DE ABAJO;ESPANA;U1;31/12/2002;8.622
302.;FORJAS AREITIO SA;A48064364;ZALDIBAR;ESPANA;U1;31/12/2021;8.538
303.;FORJADOS RECO SL;B10005932;PLASENCIA;ESPANA;U1;31/12/2021;8.523
304.;MESSA MURCIA SA (EXTINGUIDA);A28288785;LEGANES;ESPANA;U1;31/12/2001;8.499
305.;MAVILOR MOTORS SA;A08305302;SANTA PERPETUA DE MOGODA;ESPANA;U1;30/04/2020;8.480
306.;ARPA PROPANO SL;B50027846;ZARAGOZA;ESPANA;U1;31/12/2021;8.396
307.;LA MORRA SL;B33021650;CANGAS DE ONIS;ESPANA;U1;31/12/2021;8.393
308.;GERMAN RODRIGUEZ DROGAS INDUSTRIALES SA;A19004563;AZUQUECA DE HENARES;ESPANA;U1;31/12/2021;8.373
309.;LAGUN ARO SERVICIOS S.COOP.;F20040804;ARRASATE/MONDRAGON;ESPANA;U1;31/12/2020;8.348
310.;GRUPO VULCASA SA  (EXTINGUIDA);A03038247;ELCHE/ELX;ESPANA;U1;31/12/2016;8.348
311.;TERRA CUITA S.A.  (EXTINGUIDA);A12016093;VILAFAMES;ESPANA;U1;31/12/2007;8.328
312.;COTE SA;A07033491;SANT LLORENÇ DES CARDASSAR;ESPANA;U1;31/12/2021;8.305
313.;KURT KONRAD Y COMPAÑIA SL (EXTINGUIDA);B38010997;ADEJE;ESPANA;U1;31/12/2018;8.285
314.;DIAZ OLIVARES LOPEZ SL;B45006434;ESQUIVIAS;ESPANA;U1;31/12/2011;8.192
315.;LITOGRAFIA ROSES, SA;A08331472;GAVA;ESPANA;U1;31/12/2021;8.155
316.;TAUSTE GANADERA, SOCIEDAD ANONIMA;A50028661;TAUSTE;ESPANA;U1;31/12/2021;8.147
317.;SUMINISTROS A GRANDES EMPRESAS INDUSTRIALES SA;A28358604;MADRID;ESPANA;U1;31/12/2016;8.140
318.;MAR BLAU S A;A43018332;CALAFELL;ESPANA;U1;31/12/2021;8.118
319.;PIENSOS DERTOSA S.A.;A25010794;MOLLERUSSA;ESPANA;U1;31/12/2002;8.113
320.;ROSA VILA SA (EXTINGUIDA);A28316438;PUERTO DEL ROSARIO;ESPANA;U1;31/12/2008;8.068
321.;INDUSTRIAS METALICAS ONAZ SA (EXTINGUIDA);A20040135;AZPEITIA;ESPANA;U1;31/12/2016;8.042
322.;CORVALL SL;B08305534;CORNELLA DE LLOBREGAT;ESPANA;U1;31/12/2021;8.021
323.;ITALCO SA;A08304255;BARCELONA;ESPANA;U1;31/12/2020;7.950
324.;ELFAR SA (EXTINGUIDA);A28336295;MADRID;ESPANA;U1;31/12/2004;7.872
325.;INSTALACIONES TURISTICAS COSTERAS SA;A12016937;CASTELLO DE LA PLANA;ESPANA;U2;31/12/2021;7.739
326.;PLASTINKA SA  (EXTINGUIDA);A20040242;AIZARNAZABAL;ESPANA;U1;31/12/2008;7.671
327.;IROCA, SA;A33016031;OVIEDO;ESPANA;U1;31/12/2021;7.649
328.;HORNO SAN BUENAVENTURA SL (EXTINGUIDA);B41005042;SEVILLA;ESPANA;U1;30/06/2009;7.637
329.;ASTRAL SPAIN INCOMING SA (EXTINGUIDA);A07034895;PALMA;ESPANA;U1;31/03/2018;7.622
330.;HOTEL SAN FRANCISCO SA;A07034515;PALMA;ESPANA;U2;31/12/2021;7.581
331.;ANDREA MERZARIO SA (EXTINGUIDA);A08316606;BARCELONA;ESPANA;U1;31/12/2003;7.574
332.;HIERROS RODRIGO SA;A19004589;GUADALAJARA;ESPANA;U1;31/12/2021;7.565
333.;COLLAK SA;A08344897;LES FRANQUESES DEL VALLES;ESPANA;U1;31/12/2020;7.521
334.;AUXILIAR DE FIRMES Y CARRETERAS SOCIEDAD ANONIMA;A43017854;VILA-SECA;ESPANA;U1;31/12/2020;7.488
335.;INDESMALLA SA;A08313801;PINEDA DE MAR;ESPANA;U1;31/12/2021;7.487
336.;BRANSON ULTRASONIDOS SA E;A08330540;L'HOSPITALET DE LLOBREGAT;ESPANA;U1;30/09/2020;7.485
337.;COMES SOCIEDAD ANONIMA;A43019975;CAMARLES;ESPANA;U1;31/12/2021;7.439
338.;8F MIRABOLANO S.L.;B08309973;IGUALADA;ESPANA;U1;31/12/2021;7.357
339.;ACEROS DEL VALLES SL;B08319048;LA LLAGOSTA;ESPANA;U1;31/12/2021;7.293
340.;GALVANIZADOS SA;A28313542;ALCALA DE HENARES;ESPANA;U1;31/12/2012;7.288
341.;INSTALACIONES FRIGOHOSTELERAS MALABA SA;A28319986;MADRID;ESPANA;U1;31/12/2021;7.284
342.;S.C. SANTA MARIA DEL VAL;F15020266;NARON;ESPANA;U1;31/12/2020;7.174
343.;MARCH PATRIMONIOS SAU;A28335651;PALMA;ESPANA;U1;31/12/2021;7.132
344.;ARTYPLAN SL (EXTINGUIDA);B08330789;BARCELONA;ESPANA;U1;31/12/2011;7.125
345.;SAYBOLT ESPAÑA SA;A28330249;MADRID;ESPANA;U1;31/12/2020;7.098
346.;SUMINISTROS A TRULLAS SA (EXTINGUIDA);A08331654;GRANOLLERS;ESPANA;U1;31/12/2018;7.037
347.;DAVID RECIO SL;B02006245;LA RODA;ESPANA;U1;31/12/2021;7.006
348.;REDES SALINAS SA;A03413622;CALLOSA DE SEGURA;ESPANA;U1;31/12/2020;6.978
349.;INDUSTRIAS DIMO SA;A01008309;VITORIA-GASTEIZ;ESPANA;U1;31/12/2021;6.973
350.;RIEL CHYC SL;B03037793;BENEIXAMA;ESPANA;U1;31/12/2021;6.948
351.;EXPAFRUIT SA;A08324378;SANT BOI DE LLOBREGAT;ESPANA;U1;31/12/2021;6.942
352.;MADEIRA SOCIEDAD LIMITADA;B03035854;BENIDORM;ESPANA;U1;31/12/2021;6.889
353.;BURGOS SALAVERRY SA;A23052020;UBEDA;ESPANA;U1;31/12/2021;6.879
354.;SILOS EBRO SA;A50029495;CASPE;ESPANA;U1;31/12/2020;6.877
355.;TUBOS MECANICOS SA;A08346892;ABRERA;ESPANA;U1;31/12/2021;6.838
356.;MULTITRADE SA;A08319709;MOLINS DE REI;ESPANA;U1;31/12/2020;6.818
357.;FRANCISCO GALINDO ESCUDERO SA;A47011051;MEDINA DEL CAMPO;ESPANA;U1;31/12/2021;6.805
358.;FRAGMENTADORA SA (EXTINGUIDA);A08327264;BARCELONA;ESPANA;U1;31/12/2009;6.705
359.;INDUSTRIA GRAFICA FERRER COLL SL;B08331506;LA LLAGOSTA;ESPANA;U1;31/12/2021;6.666
360.;MIELES DE ALICANTE SA  (EXTINGUIDA);A03036266;SANT JOAN D'ALACANT;ESPANA;U1;31/12/2011;6.633
361.;REGINAHOTEL SA;A08307563;BARCELONA;ESPANA;U1;31/12/2019;6.631
362.;SAGRERA CANARIAS SA;A35022987;SAN CRISTOBAL DE LA LAGUNA;ESPANA;U1;31/12/2020;6.627
363.;MIROGLIO ESPAÑA SA;A08328106;BARCELONA;ESPANA;U1;31/12/2021;6.591
364.;ESTACION SERVICIO MATARO SL;B08348666;MATARO;ESPANA;U1;31/12/2021;6.573
365.;LANDA PALACE SA;A28320935;MADRID;ESPANA;U1;31/12/2019;6.550
366.;LEADER LINE SA (EXTINGUIDA);A08316101;MADRID;ESPANA;U1;31/12/2003;6.499
367.;INDUSTRIAS FRANCISCO BOTELLA SL;B08306953;BADALONA;ESPANA;U1;31/12/2021;6.494
368.;EQUIPOS PARA MANUTENCION Y OBRAS SA;A28338077;VILADECANS;ESPANA;U1;31/12/2021;6.428
369.;ESTEVES DWD SPAIN SA;A08183683;SANT JUST DESVERN;ESPANA;U1;31/12/2021;6.405
370.;MONTES TALLON SA (EXTINGUIDA);A03035128;ALICANTE/ALACANT;ESPANA;U1;30/11/2019;6.358
371.;POLITRACTOR SA;A08329963;LES FRANQUESES DEL VALLES;ESPANA;U1;31/12/2021;6.332
372.;MATRIX SA;A17024720;RIPOLL;ESPANA;U1;31/12/2020;6.326
373.;ATTSU TEYVI SOCIEDAD LIMITADA.;B46063764;PATERNA;ESPANA;U1;31/12/2021;6.323
374.;COPTIVAL ZAS VISION S.C.;F46077905;VALENCIA;ESPANA;U1;31/12/2021;6.314
375.;REDALSA SA S.M.E.;A28328847;VALLADOLID;ESPANA;U1;31/12/2021;6.301
376.;SOCIEDAD PEDAGOGICA AUSIAS MARCH SL;B46071932;PICASSENT;ESPANA;U1;31/08/2021;6.297
377.;HORMIGONES CANARIOS, SOCIEDAD LIMITADA;B35021146;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;6.283
378.;LOS ANTONIOS SL;B21006796;BOLLULLOS PAR DEL CONDADO;ESPANA;U1;31/12/2007;6.279
379.;FABRICADOS INDUSTRIALES VIFESA SL;B45006277;TALAVERA DE LA REINA;ESPANA;U1;31/12/2021;6.278
380.;SAMAR'T SA;A17025883;VILAFANT;ESPANA;U1;31/12/2020;6.208
381.;BAYROL IBERICA SL;B08328254;BARCELONA;ESPANA;U1;31/12/2021;6.206
382.;SUCESORES DE FERNANDO CALAVIA, SA;A50029321;TARAZONA;ESPANA;U1;31/12/2021;6.176
383.;TORNE CASALS SA  (EXTINGUIDA);A25010802;LLEIDA;ESPANA;U1;30/06/2013;6.136
384.;JESUS DIEZ SA (EXTINGUIDA);A48067359;BILBAO;ESPANA;U1;31/12/2009;6.129
385.;BODEGAS FARIÑA SL;B49003981;CASASECA DE LAS CHANAS;ESPANA;U1;31/12/2021;6.114
386.;METALICAS PLASTICAS JAR SL;B31039530;GALAR;ESPANA;U1;31/12/2021;6.086
387.;COMERCIAL DE PESCADOS Y MARISCOS, SA;A25010893;LLEIDA;ESPANA;U1;31/12/2009;6.058
388.;AGRO INDUSTRIAL RIOJANA SA;A26011296;LOGROÑO;ESPANA;U1;31/12/2021;6.046
389.;CERAMICA LEONI SL (EXTINGUIDA);B12016234;BORRIOL;ESPANA;U1;31/12/2007;6.031
390.;CONSTRUCCIONES JC MENDIOLA SA (EXTINGUIDA);A20038287;URRETXU;ESPANA;U1;13/10/2011;5.993
391.;IBERHANSE SL;B28459956;SEVILLA;ESPANA;U1;31/12/2003;5.984
392.;NOVOFRIO SL;B46064333;VALENCIA;ESPANA;U1;31/12/2021;5.946
393.;SYNTHELAST SA;A03034170;ELCHE/ELX;ESPANA;U1;31/12/2021;5.943
394.;NEUMATICOS BERBES SL;B36609113;VIGO;ESPANA;U1;31/12/2021;5.921
395.;BATERIAS HIDRAULICAS SA (EXTINGUIDA);A08329161;SANT JUST DESVERN;ESPANA;U1;31/12/2010;5.904
396.;FRANCISCO HERNANDEZ SL;B44004471;CALAMOCHA;ESPANA;U1;31/12/2021;5.881
397.;EXPLOTACIONES GANADERAS ALTO LLOBREGAT SA;A08373045;GIRONELLA;ESPANA;U1;31/12/2021;5.879
398.;DISTRIBUIDORA DE CARNES VIGUESA SA;A36608297;MOS;ESPANA;U1;31/12/2021;5.874
399.;MIGUEL PASCUAL SOCIEDAD COOPERATIVA (EN LIQUIDACION);F15019268;CULLEREDO;ESPANA;U1;31/12/2001;5.871
400.;PRODUCTOS MINERALES PARA LA INDUSTRIA SA;A48065858;ZARAGOZA;ESPANA;U1;31/12/2021;5.868
401.;ESTEL S.L.;B08331340;ABRERA;ESPANA;U1;31/12/2020;5.856
402.;CONFECCIONES OLLOQUI SA (EXTINGUIDA);A26011288;LOGROÑO;ESPANA;U1;31/12/2001;5.847
403.;CONSTRUCCIONES CAVI S.L.;B07038383;PALMA;ESPANA;U1;31/12/2007;5.833
404.;EUROBINDER SA;A08343675;SANT ANDREU DE LA BARCA;ESPANA;U1;31/12/2005;5.801
405.;HAPIMAG ESPAÑA SL;B07038284;CALVIA;ESPANA;U1;31/12/2020;5.799
406.;RICARDO PREHN SA (EXTINGUIDA);A08315798;CASTELLBISBAL;ESPANA;U1;31/12/2016;5.761
407.;HORMIGONES YANCI SA;A20039343;IRUN;ESPANA;U1;31/12/2021;5.725
408.;SUSENSA SL;B48069546;IURRETA;ESPANA;U1;31/12/2021;5.720
409.;PARREÑO ARTES GRAFICAS SL.;B03039294;ELCHE/ELX;ESPANA;U1;31/12/2021;5.719
410.;BECA INMOBILIARIA SA;A41037649;SEVILLA;ESPANA;U2;31/12/2020;5.697
411.;M PASCUAL SL;B08330615;TERRASSA;ESPANA;U1;31/12/2021;5.656
412.;BILDU LAN MAQUINARIA ESPECIAL Y AUTOMATIZACION SLL.;B31039878;NOAIN (V ELORZ)/NOAIN (ELORTZIBAR);ESPANA;U1;31/12/2019;5.609
413.;VALENCIANA DE EXPANSION COMERCIAL S A (EXTINGUIDA);A46064119;XIRIVELLA;ESPANA;U1;31/12/2000;5.580
414.;JACINTO USAN SA (EN LIQUIDACION);A50026335;CUARTE DE HUERVA;ESPANA;U1;31/12/2007;5.554
415.;INMOBILIARIA BULMES SA (EXTINGUIDA);A28324846;MADRID;ESPANA;U1;31/12/2004;5.547
416.;BRUNET-MAS SL;B07035116;PALMA;ESPANA;U1;31/12/2021;5.525
417.;SERVICIO Y CALIDAD SA;A46068151;VALENCIA;ESPANA;U1;31/12/2021;5.509
418.;MOLEVA SA;A25012691;EL PALAU D'ANGLESOLA;ESPANA;U1;31/12/2021;5.503
419.;JANE BERTRAN SL;B61545851;CARDONA;ESPANA;U1;31/12/2020;5.485
420.;GRUINSA GRUPO DE INCENDIOS SA (EN LIQUIDACION);A42001305;TARDELCUENDE;ESPANA;U1;31/12/2014;5.482
421.;DISTRIBUIDORA ALIMENTARIA MALLORQUINA SA;A07034036;PALMA;ESPANA;U1;31/12/2020;5.478
422.;HORMISORIA SL;B42001297;SORIA;ESPANA;U1;31/12/2021;5.450
423.;AGROPECUARIA I SECCIO DE CREDIT DE JUNEDA;F25015769;JUNEDA;ESPANA;U1;30/06/2017;5.450
424.;FABRICA DE ELEMENTOS DE HOSTELERIA Y SIMILARES SL;B31060775;TUDELA;ESPANA;U1;31/12/2021;5.439
425.;SUMINISTROS A LA CONSTRUCCION ALFE SL (EXTINGUIDA);B47009733;VALLADOLID;ESPANA;U1;31/12/2000;5.434
426.;TECNICA Y VENTAS SL;B50027838;ZARAGOZA;ESPANA;U1;31/12/2021;5.432
427.;ROTONDA MOTOR SRL (EXTINGUIDA);B22005417;LOGROÑO;ESPANA;U1;31/12/2018;5.431
428.;M CODINA, SL;B08306870;LA TORRE DE CLARAMUNT;ESPANA;U1;31/12/2021;5.396
429.;INMOBILIARIA MORATA SA;A28316628;MADRID;ESPANA;U1;31/12/2021;5.378
430.;ALMOR ALIMENTACION SA.;A28309003;MOSTOLES;ESPANA;U1;31/12/2021;5.359
431.;MANUFACTURAS PLASTICAS ORTEGA SL (EN LIQUIDACION);B28330082;GETAFE;ESPANA;U1;31/12/2008;5.274
432.;CENTRO ESCOLAR EMPORDA-CENTRO DE ESTUDIOS PROFESIONALES SAN JOSE;F17028945;ROSES;ESPANA;U1;31/08/2020;5.258
433.;TINAMENOR SL (EXTINGUIDA);B28382588;VAL DE SAN VICENTE;ESPANA;U2;31/12/2013;5.229
434.;AGRICOLA BONNY SL;B35020734;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;30/06/2021;5.218
435.;INDUSTRIAS RAGI SA (EXTINGUIDA);A08321283;MOLLET DEL VALLES;ESPANA;U1;31/12/2007;5.190
436.;TINTORERIAS TEXTILES EUROPEAS SA  (EXTINGUIDA);A08302986;OLESA DE MONTSERRAT;ESPANA;U1;31/12/2007;5.141
437.;GOCI SA;A22005102;HUESCA;ESPANA;U1;31/12/2021;5.096
438.;MADERAS Y TABLEROS CANTABRIA S.L.  (EXTINGUIDA);B26011213;VIANA;ESPANA;U1;31/12/2007;5.012
439.;GRATISFILM PHOTOCOLOR CLUB, SA;A28329555;MADRID;ESPANA;U2;31/12/2021;5.002
440.;CAMARA OFICIAL DE COMERCIO E INDUSTRIA DE TOLEDO;Q4573001G;TOLEDO;ESPANA;U1;31/12/2018;4.988
441.;CONTRATAS MEDRANO SA;A48067714;BARAKALDO;ESPANA;U1;30/09/2020;4.983
442.;HISPANA DE INSTALACIONES TECNICAS INDUSTRIALES SA.;A03042181;ALICANTE/ALACANT;ESPANA;U1;31/12/2021;4.979
443.;SIT EXPEDICION ARTE Y SEGURIDAD SL.;B28324176;COSLADA;ESPANA;U1;31/12/2020;4.976
444.;INNERGY HEAVY INDUSTRIES SA.;A46066643;QUART DE POBLET;ESPANA;U1;31/12/2020;4.966
445.;GRAVERAS ACICOYA SL;B28390458;FUENTIDUEÑA DE TAJO;ESPANA;U1;31/12/2020;4.954
446.;SUMINISTROS INDUSTRIALES DIVERSOS SA;A28314995;ALCOBENDAS;ESPANA;U1;31/12/2021;4.906
447.;PARQUE DE ATRACCIONES DE ZARAGOZA, SA;A50026517;ZARAGOZA;ESPANA;U1;31/12/2021;4.875
448.;CARAMELOS CERDAN SL;B30016612;TORRE-PACHECO;ESPANA;U1;31/12/2020;4.828
449.;INMUEBLES Y FINCAS DOGA SAU.;A08321721;BARCELONA;ESPANA;U1;30/11/2020;4.826
450.;INDUSTRIAS CANOVAS SA;A08333817;VALENCINA DE LA CONCEPCION;ESPANA;U1;31/12/2021;4.820
451.;APLICA SL;B08326969;BARCELONA;ESPANA;U1;31/12/2021;4.812
452.;JUAN JOSE VERGES SA;A08337479;ESPLUGUES DE LLOBREGAT;ESPANA;U1;31/12/2021;4.809
453.;DANTHERM SP SA.;A50028794;ALCOBENDAS;ESPANA;U1;31/12/2021;4.775
454.;BOC SA (EXTINGUIDA);A08322810;BARCELONA;ESPANA;U1;31/12/2005;4.767
455.;GRUPO AGRICOLA GRUPAC SA;A46067237;EL PUIG DE SANTA MARIA;ESPANA;U1;30/09/2021;4.709
456.;MANIPULACIONES FORESTALES SA (EXTINGUIDA);A08341448;TRES CANTOS;ESPANA;U1;31/12/2003;4.689
457.;CARROCERIAS AYATS SA;A17021460;ARBUCIES;ESPANA;U1;31/12/2020;4.678
458.;FELLAR, SA;A46069902;PATERNA;ESPANA;U1;31/12/2021;4.676
459.;ESTACION DE SERVICIO DE SATURRARAN SL;B20075495;MUTRIKU;ESPANA;U1;31/12/2021;4.660
460.;AGRICOLAS DOMECQ SOLIS SOCIEDAD LIMITADA. (EXTINGUIDA);B11606274;JEREZ DE LA FRONTERA;ESPANA;U1;31/12/2002;4.659
461.;HPSA CONSTRUCCION Y SERVICIOS MEDIOAMBIENTALES SA (EN LIQUIDACION);A08305872;BARCELONA;ESPANA;U1;31/12/2018;4.623
462.;ELKA CONSTRUCCIONES DEL ALUMINIO SL  (EXTINGUIDA);B26011361;LOGROÑO;ESPANA;U1;31/12/2012;4.574
463.;INDUSTRIA GRAFICA DOMINGO SA;A08326100;SANT JOAN DESPI;ESPANA;U1;31/12/2006;4.574
464.;DE LUQUE SL;B11600913;JEREZ DE LA FRONTERA;ESPANA;U1;31/12/2020;4.563
465.;LABORATOIRES SEROBIOLOGIQUES IBERICA SA (EXTINGUIDA);A28307692;COLLADO VILLALBA;ESPANA;U1;31/12/2000;4.538
466.;FARLA SA  (EXTINGUIDA);A01011915;LAUDIO/LLODIO;ESPANA;U1;31/12/2013;4.514
467.;ASOCIACION DETALLISTAS ALIMENTACION SA (EXTINGUIDA);A11902111;CEUTA;ESPANA;U1;31/12/2007;4.498
468.;MENDIARAIZ S.L. (EXTINGUIDA);B20040945;ZUMAIA;ESPANA;U1;31/12/2003;4.494
469.;GRAMOL SA;A36005684;PONTEAREAS;ESPANA;U1;31/12/2012;4.479
470.;REPRESENTACIONES INDUSTRIALES CANARIAS SL;B35075845;TIAS;ESPANA;U1;31/12/2021;4.459
471.;GORINA Y SAUQUET SA;A08327736;SABADELL;ESPANA;U1;31/12/2020;4.396
472.;MAQUINEXPLOT SL;B08337149;OLOT;ESPANA;U1;31/12/2021;4.348
473.;VERDELENA SA;A47010608;BLANCA;ESPANA;U1;31/12/2018;4.323
474.;NICOTRA GEBHARDT SA (EXTINGUIDA);A28311843;ALCALA DE HENARES;ESPANA;U1;31/12/2017;4.310
475.;HERMANOS VICENTE SANCHEZ CASA VAQUERO SL;B41034604;MARCHENA;ESPANA;U1;31/12/2021;4.308
476.;ALEXMAR SA (EXTINGUIDA);A08312878;LLIÇA D'AMUNT;ESPANA;U1;31/12/2005;4.303
477.;INDUSTRIAS PARSA SL (EXTINGUIDA);B46070348;RIBA-ROJA DE TURIA;ESPANA;U1;31/12/2006;4.299
478.;AGUAS RIBAGORZA SA (EXTINGUIDA);A08312720;ARANDA DE DUERO;ESPANA;U1;31/12/2002;4.266
